Timestamp,Latitude,Longitude,Intensity,Location Description,Metadata
1922-12-03 20:54:20,3443,13743,0,2      詳細不明,1N
1922-12-04 01:44:48,2420,12410,0,1      詳細不明,1N
1922-12-07,3244,12952,0,1      詳細不明,1N
1922-12-08,3244,12952,0,3      詳細不明,1N
1922-12-08 02:27:02,3249,13042,0,2      詳細不明,1N
1922-12-08,3244,12952,0,1      詳細不明,1N
1922-12-08,3244,12952,0,1      詳細不明,1N
1922-12-08 02:49:24,3244,12952,0,1      詳細不明,2N
1922-12-08,3244,12952,0,1      詳細不明,1N
1922-12-08,3244,12952,0,1      詳細不明,1N
1922-12-08,3244,12952,0,1      詳細不明,1N
1922-12-08,3244,12952,0,1      詳細不明,1N
1922-12-08,3244,12952,0,1      詳細不明,1N
1922-12-08,3244,12952,0,1      詳細不明,1N
1922-12-08,3244,12952,0,1      詳細不明,1N
1922-12-08,3244,12952,0,4      詳細不明,1N
1922-12-08,3244,12952,0,1      詳細不明,1N
1922-12-08,3244,12952,0,1      詳細不明,1N
1922-12-08,3244,12952,0,1      詳細不明,1N
1922-12-08,3244,12952,0,2      詳細不明,1N
1922-12-08,3244,12952,0,2      詳細不明,1N
1922-12-08 06:49:24,3249,13042,0,2      詳細不明,3N
1922-12-08,3244,12952,0,1      詳細不明,1N
1922-12-08,3244,12952,0,2      詳細不明,1N
1922-12-08,3244,12952,0,1      詳細不明,1N
1922-12-08 07:49:19,3244,12952,0,1      詳細不明,2N
1922-12-08,3244,12952,0,1      詳細不明,1N
1922-12-08,3244,12952,0,1      詳細不明,1N
1922-12-08 08:33:19,3249,13042,0,1      詳細不明,1N
1922-12-08 08:41:40,3244,12952,0,1      詳細不明,2N
1922-12-08 08:51:35,3316,13018,0,1      詳細不明,1N
1922-12-08,3244,12952,0,1      詳細不明,1N
1922-12-08 12:16:04,3316,13018,0,1      詳細不明,2N
1922-12-08,3244,12952,0,1      詳細不明,1N
1922-12-08,3244,12952,0,1      詳細不明,1N
1922-12-08,3244,12952,0,2      詳細不明,1N
1922-12-08,3244,12952,0,1      詳細不明,1N
1922-12-08,3244,12952,0,1      詳細不明,1N
1922-12-08,3244,12952,0,1      詳細不明,1N
1922-12-08,3244,12952,0,1      詳細不明,1N
1922-12-08 22:32:20,3244,12952,0,1      詳細不明,2N
1922-12-08,3244,12952,0,1      詳細不明,1N
1922-12-08,3316,13018,0,1      詳細不明,1N
1922-12-08,3244,12952,0,1      詳細不明,1N
1922-12-09 00:32:41,3244,12952,0,1      詳細不明,2N
1922-12-09,3244,12952,0,1      詳細不明,1N
1922-12-09,3244,12952,0,1      詳細不明,1N
1922-12-09 02:17:12,3316,13018,0,1      詳細不明,1N
1922-12-09,3244,12952,0,1      詳細不明,1N
